tradeId	accountId	customerName	stockCode	stockName	marketType	orderType	orderChannel	quantity	price	orderAmount	tradeStatus	branchCode	employeeId	currency	deviceType	ipAddress	createdAt	updatedAt	remark
T090533	ACC737943	김정웅	068270	NAVER	KOSDAQ	BUY	MTS	916	303416	21100699	PENDING	BR895	EMP3552	KRW	MOBILE	44.197.158.80	2024-01-01 20:53:00	2024-01-01 20:58:00	자동주문
T090534	ACC455427	이영길	000660	LG화학	KOSPI	BUY	MTS	345	437289	34609363	CANCELLED	BR591	EMP4539	KRW	TABLET	40.224.212.194	2024-01-01 20:54:00	2024-01-01 20:59:00	테스트데이터
T090535	ACC563958	류서윤	035420	SK하이닉스	KOSDAQ	BUY	MTS	800	434438	27212983	COMPLETED	BR755	EMP3626	KRW	MOBILE	221.121.50.193	2024-01-01 20:55:00	2024-01-01 21:00:00	리밸런싱
T090536	ACC553397	박진호	068270	셀트리온	KOSPI	BUY	WTS	889	157566	12991535	PENDING	BR263	EMP3460	KRW	PC	14.36.115.191	2024-01-01 20:56:00	2024-01-01 21:01:00	리밸런싱
T090537	ACC475085	오지후	035420	삼성전자	KOSDAQ	SELL	MTS	13	107353	46013755	CANCELLED	BR792	EMP4626	KRW	TABLET	93.95.83.39	2024-01-01 20:57:00	2024-01-01 21:02:00	자동주문
T090538	ACC614786	안지아	000660	LG화학	KOSDAQ	SELL	WTS	955	76392	21216758	CANCELLED	BR796	EMP5544	KRW	MOBILE	70.218.196.181	2024-01-01 20:58:00	2024-01-01 21:03:00	테스트데이터
T090539	ACC364327	김성진	051910	셀트리온	KOSPI	BUY	WTS	248	134147	36619126	CANCELLED	BR524	EMP8587	KRW	MOBILE	148.4.86.208	2024-01-01 20:59:00	2024-01-01 21:04:00	자동주문
T090540	ACC199422	한성훈	051910	LG화학	KOSPI	BUY	HTS	218	295615	36007375	CANCELLED	BR350	EMP6605	KRW	PC	117.252.6.59	2024-01-01 21:00:00	2024-01-01 21:05:00	자동주문
T090541	ACC336910	한재현	035420	셀트리온	KOSPI	SELL	HTS	969	137629	19933643	COMPLETED	BR100	EMP6921	KRW	MOBILE	187.216.156.191	2024-01-01 21:01:00	2024-01-01 21:06:00	자동주문
T090542	ACC602767	최영숙	051910	셀트리온	KOSPI	SELL	WTS	186	317911	44388254	CANCELLED	BR728	EMP9166	KRW	MOBILE	116.165.41.75	2024-01-01 21:02:00	2024-01-01 21:07:00	자동주문
T090543	ACC205687	임영숙	035420	셀트리온	KOSDAQ	BUY	WTS	640	350750	38528101	COMPLETED	BR786	EMP6387	KRW	MOBILE	157.1.56.156	2024-01-01 21:03:00	2024-01-01 21:08:00	VIP고객
T090544	ACC921503	박상호	000660	삼성전자	KOSDAQ	BUY	HTS	903	235276	46426492	PENDING	BR922	EMP2491	KRW	PC	141.162.57.103	2024-01-01 21:04:00	2024-01-01 21:09:00	VIP고객
T090545	ACC890819	류현준	035420	SK하이닉스	KOSDAQ	BUY	HTS	110	461540	35493897	CANCELLED	BR530	EMP3184	KRW	PC	130.222.169.179	2024-01-01 21:05:00	2024-01-01 21:10:00	정상거래
T090546	ACC871366	이보람	068270	SK하이닉스	KOSDAQ	BUY	HTS	865	339807	2058126	CANCELLED	BR417	EMP4221	KRW	MOBILE	95.4.76.197	2024-01-01 21:06:00	2024-01-01 21:11:00	VIP고객
T090547	ACC747576	김도현	000660	셀트리온	KOSPI	SELL	MTS	30	45666	33009046	COMPLETED	BR660	EMP4797	KRW	MOBILE	194.69.202.169	2024-01-01 21:07:00	2024-01-01 21:12:00	테스트데이터
T090548	ACC389808	황준호	035420	LG화학	KOSDAQ	SELL	WTS	963	210814	48361434	CANCELLED	BR823	EMP2852	KRW	PC	121.211.157.27	2024-01-01 21:08:00	2024-01-01 21:13:00	테스트데이터
T090549	ACC819774	김영진	035420	LG화학	KOSPI	SELL	HTS	819	222166	19383296	CANCELLED	BR881	EMP9439	KRW	PC	57.180.116.107	2024-01-01 21:09:00	2024-01-01 21:14:00	리밸런싱
T090550	ACC564156	김준서	051910	SK하이닉스	KOSPI	BUY	WTS	376	334855	20004376	CANCELLED	BR580	EMP2863	KRW	MOBILE	190.186.115.48	2024-01-01 21:10:00	2024-01-01 21:15:00	리밸런싱
T090551	ACC997921	손지영	051910	셀트리온	KOSPI	SELL	WTS	770	389366	4727012	PENDING	BR881	EMP9557	KRW	PC	43.47.93.55	2024-01-01 21:11:00	2024-01-01 21:16:00	VIP고객
T090552	ACC444080	송윤서	035420	셀트리온	KOSPI	SELL	MTS	263	219058	43147291	COMPLETED	BR913	EMP9474	KRW	MOBILE	209.87.78.132	2024-01-01 21:12:00	2024-01-01 21:17:00	리밸런싱
T090553	ACC824126	이민준	000660	셀트리온	KOSPI	SELL	MTS	99	112124	43234356	COMPLETED	BR995	EMP8699	KRW	TABLET	106.171.151.83	2024-01-01 21:13:00	2024-01-01 21:18:00	자동주문
T090554	ACC543966	김지영	051910	셀트리온	KOSDAQ	SELL	WTS	950	495088	44639380	PENDING	BR449	EMP7612	KRW	PC	57.9.131.0	2024-01-01 21:14:00	2024-01-01 21:19:00	정상거래
T090555	ACC804307	김준혁	000660	LG화학	KOSDAQ	SELL	HTS	443	424047	29678299	CANCELLED	BR970	EMP9443	KRW	TABLET	221.175.162.232	2024-01-01 21:15:00	2024-01-01 21:20:00	VIP고객
T090556	ACC361793	김성수	035420	LG화학	KOSDAQ	BUY	MTS	22	460460	42987441	COMPLETED	BR169	EMP2161	KRW	PC	111.198.189.67	2024-01-01 21:16:00	2024-01-01 21:21:00	테스트데이터
T090557	ACC722490	이지연	068270	SK하이닉스	KOSDAQ	SELL	MTS	242	77337	49312503	CANCELLED	BR531	EMP6573	KRW	MOBILE	81.82.157.28	2024-01-01 21:17:00	2024-01-01 21:22:00	테스트데이터
T090558	ACC866001	박영호	068270	삼성전자	KOSPI	BUY	MTS	773	229883	19036945	COMPLETED	BR156	EMP8992	KRW	MOBILE	107.29.3.246	2024-01-01 21:18:00	2024-01-01 21:23:00	정상거래
T090559	ACC772265	이영진	035420	삼성전자	KOSDAQ	SELL	WTS	330	455686	3432942	PENDING	BR366	EMP7129	KRW	TABLET	119.100.178.152	2024-01-01 21:19:00	2024-01-01 21:24:00	정상거래
T090560	ACC999352	홍예준	005930	셀트리온	KOSDAQ	SELL	MTS	352	134241	33920913	COMPLETED	BR172	EMP9052	KRW	MOBILE	38.201.59.203	2024-01-01 21:20:00	2024-01-01 21:25:00	테스트데이터
T090561	ACC640939	김광수	000660	LG화학	KOSDAQ	SELL	MTS	915	21379	47603281	CANCELLED	BR171	EMP3733	KRW	PC	103.176.135.205	2024-01-01 21:21:00	2024-01-01 21:26:00	VIP고객
T090562	ACC535161	이지현	051910	NAVER	KOSDAQ	SELL	WTS	114	57870	44067870	PENDING	BR948	EMP9967	KRW	PC	7.158.62.180	2024-01-01 21:22:00	2024-01-01 21:27:00	자동주문
T090563	ACC150850	이민준	000660	NAVER	KOSPI	SELL	WTS	236	34001	7051995	CANCELLED	BR596	EMP8413	KRW	MOBILE	64.18.87.15	2024-01-01 21:23:00	2024-01-01 21:28:00	정상거래
T090564	ACC698732	박숙자	005930	삼성전자	KOSDAQ	BUY	HTS	714	69073	40421157	CANCELLED	BR457	EMP2290	KRW	TABLET	87.243.2.65	2024-01-01 21:24:00	2024-01-01 21:29:00	리밸런싱
T090565	ACC596813	김지아	068270	SK하이닉스	KOSDAQ	SELL	WTS	525	158878	26780294	COMPLETED	BR483	EMP3944	KRW	PC	204.153.243.95	2024-01-01 21:25:00	2024-01-01 21:30:00	테스트데이터
T090566	ACC122465	최지현	068270	LG화학	KOSDAQ	BUY	HTS	607	270053	44969687	CANCELLED	BR137	EMP3923	KRW	MOBILE	223.131.247.185	2024-01-01 21:26:00	2024-01-01 21:31:00	정상거래
T090567	ACC592726	송영순	051910	LG화학	KOSDAQ	BUY	HTS	537	376046	39910872	COMPLETED	BR826	EMP1103	KRW	PC	208.90.43.203	2024-01-01 21:27:00	2024-01-01 21:32:00	자동주문
T090568	ACC981433	서지아	035420	삼성전자	KOSDAQ	BUY	WTS	441	305683	29335331	PENDING	BR133	EMP3457	KRW	TABLET	149.63.227.19	2024-01-01 21:28:00	2024-01-01 21:33:00	정상거래
T090569	ACC966715	김준호	005930	SK하이닉스	KOSDAQ	SELL	HTS	84	296470	36782440	PENDING	BR211	EMP1058	KRW	TABLET	223.177.240.223	2024-01-01 21:29:00	2024-01-01 21:34:00	자동주문
T090570	ACC412245	김유진	000660	NAVER	KOSDAQ	SELL	HTS	963	294757	37931011	CANCELLED	BR888	EMP5241	KRW	PC	121.168.239.248	2024-01-01 21:30:00	2024-01-01 21:35:00	리밸런싱
T090571	ACC327755	김영환	000660	SK하이닉스	KOSPI	SELL	MTS	706	498253	26021819	PENDING	BR806	EMP6102	KRW	PC	79.148.224.43	2024-01-01 21:31:00	2024-01-01 21:36:00	리밸런싱
T090572	ACC925908	박영환	005930	SK하이닉스	KOSPI	SELL	HTS	80	27858	25289907	COMPLETED	BR231	EMP8224	KRW	TABLET	146.142.242.74	2024-01-01 21:32:00	2024-01-01 21:37:00	리밸런싱
T090573	ACC713303	김성훈	051910	SK하이닉스	KOSDAQ	SELL	HTS	150	315608	6372621	COMPLETED	BR860	EMP3877	KRW	PC	158.29.229.236	2024-01-01 21:33:00	2024-01-01 21:38:00	자동주문
T090574	ACC257905	한민지	068270	셀트리온	KOSDAQ	BUY	MTS	103	422100	24020506	PENDING	BR121	EMP5055	KRW	PC	150.254.212.88	2024-01-01 21:34:00	2024-01-01 21:39:00	자동주문
T090575	ACC876212	권영일	005930	SK하이닉스	KOSDAQ	SELL	MTS	245	78031	33963088	COMPLETED	BR645	EMP3711	KRW	MOBILE	115.142.30.204	2024-01-01 21:35:00	2024-01-01 21:40:00	리밸런싱
T090576	ACC890630	이지원	005930	셀트리온	KOSDAQ	SELL	HTS	58	24849	49564593	PENDING	BR841	EMP1081	KRW	PC	131.115.98.102	2024-01-01 21:36:00	2024-01-01 21:41:00	자동주문
T090577	ACC788633	박윤서	068270	LG화학	KOSPI	SELL	MTS	895	317476	35632726	PENDING	BR490	EMP7657	KRW	TABLET	177.226.5.64	2024-01-01 21:37:00	2024-01-01 21:42:00	VIP고객
T090578	ACC243511	김준호	005930	LG화학	KOSPI	BUY	MTS	631	150195	16533415	PENDING	BR554	EMP1026	KRW	PC	100.149.254.84	2024-01-01 21:38:00	2024-01-01 21:43:00	VIP고객
T090579	ACC402733	오성호	005930	삼성전자	KOSPI	BUY	MTS	107	185497	35812637	COMPLETED	BR653	EMP4074	KRW	PC	125.253.122.133	2024-01-01 21:39:00	2024-01-01 21:44:00	리밸런싱
T090580	ACC847629	이정웅	068270	LG화학	KOSPI	SELL	WTS	449	154374	22718526	CANCELLED	BR250	EMP1840	KRW	TABLET	19.3.226.193	2024-01-01 21:40:00	2024-01-01 21:45:00	VIP고객
T090581	ACC500072	이영철	068270	NAVER	KOSPI	SELL	MTS	915	110322	23740881	PENDING	BR388	EMP2096	KRW	MOBILE	64.226.177.226	2024-01-01 21:41:00	2024-01-01 21:46:00	VIP고객
T090582	ACC438322	이성수	051910	셀트리온	KOSDAQ	SELL	MTS	168	55104	4694950	CANCELLED	BR906	EMP7485	KRW	TABLET	62.18.242.234	2024-01-01 21:42:00	2024-01-01 21:47:00	리밸런싱
T090583	ACC820069	허경희	000660	LG화학	KOSDAQ	SELL	HTS	9	269427	3474352	CANCELLED	BR646	EMP7522	KRW	TABLET	177.158.110.149	2024-01-01 21:43:00	2024-01-01 21:48:00	정상거래
T090584	ACC678673	성성호	051910	셀트리온	KOSDAQ	BUY	MTS	398	110387	29893895	CANCELLED	BR528	EMP6086	KRW	MOBILE	69.227.96.99	2024-01-01 21:44:00	2024-01-01 21:49:00	테스트데이터
T090585	ACC619807	김미숙	051910	삼성전자	KOSDAQ	SELL	HTS	773	320385	30323604	COMPLETED	BR450	EMP1836	KRW	TABLET	70.172.129.116	2024-01-01 21:45:00	2024-01-01 21:50:00	정상거래
T090586	ACC197956	서정희	005930	LG화학	KOSDAQ	BUY	MTS	576	85272	17858956	COMPLETED	BR339	EMP2807	KRW	PC	10.186.224.232	2024-01-01 21:46:00	2024-01-01 21:51:00	리밸런싱
T090587	ACC644379	신성진	068270	NAVER	KOSDAQ	SELL	MTS	742	366707	13148664	COMPLETED	BR235	EMP2118	KRW	MOBILE	33.117.166.103	2024-01-01 21:47:00	2024-01-01 21:52:00	리밸런싱
T090588	ACC574785	장진우	068270	LG화학	KOSDAQ	SELL	MTS	689	385495	42077275	PENDING	BR144	EMP6875	KRW	MOBILE	27.173.200.109	2024-01-01 21:48:00	2024-01-01 21:53:00	리밸런싱
T090589	ACC801777	최채원	035420	LG화학	KOSDAQ	SELL	HTS	986	38464	711676	CANCELLED	BR348	EMP1385	KRW	PC	154.35.171.128	2024-01-01 21:49:00	2024-01-01 21:54:00	리밸런싱
T090590	ACC385651	황춘자	051910	SK하이닉스	KOSDAQ	BUY	HTS	848	399463	838409	CANCELLED	BR149	EMP5157	KRW	TABLET	221.24.65.198	2024-01-01 21:50:00	2024-01-01 21:55:00	테스트데이터
T090591	ACC676107	이민서	005930	LG화학	KOSDAQ	BUY	HTS	314	73642	31993791	COMPLETED	BR615	EMP2499	KRW	MOBILE	105.175.141.12	2024-01-01 21:51:00	2024-01-01 21:56:00	VIP고객
T090592	ACC325819	이지원	051910	NAVER	KOSPI	BUY	MTS	331	349200	35036505	CANCELLED	BR145	EMP6206	KRW	MOBILE	195.178.89.125	2024-01-01 21:52:00	2024-01-01 21:57:00	테스트데이터
T090593	ACC261823	이성민	000660	LG화학	KOSDAQ	SELL	HTS	729	246595	10764552	PENDING	BR223	EMP9381	KRW	PC	220.214.100.145	2024-01-01 21:53:00	2024-01-01 21:58:00	자동주문
T090594	ACC749449	이진호	000660	SK하이닉스	KOSPI	SELL	HTS	855	255434	17648828	COMPLETED	BR401	EMP3035	KRW	MOBILE	157.221.225.194	2024-01-01 21:54:00	2024-01-01 21:59:00	VIP고객
T090595	ACC101145	김수빈	035420	NAVER	KOSPI	SELL	HTS	258	321653	9697106	CANCELLED	BR522	EMP4278	KRW	TABLET	155.36.48.97	2024-01-01 21:55:00	2024-01-01 22:00:00	테스트데이터
T090596	ACC165514	최은서	035420	LG화학	KOSPI	BUY	HTS	169	216809	1487626	COMPLETED	BR460	EMP9097	KRW	TABLET	102.74.87.42	2024-01-01 21:56:00	2024-01-01 22:01:00	자동주문
T090597	ACC455353	이미정	005930	SK하이닉스	KOSDAQ	BUY	MTS	684	300703	25019968	PENDING	BR342	EMP2834	KRW	PC	166.122.203.82	2024-01-01 21:57:00	2024-01-01 22:02:00	정상거래
T090598	ACC840386	이우진	035420	LG화학	KOSPI	SELL	MTS	804	27906	37526270	CANCELLED	BR926	EMP6180	KRW	PC	18.254.149.85	2024-01-01 21:58:00	2024-01-01 22:03:00	리밸런싱
T090599	ACC915618	김준영	068270	LG화학	KOSPI	SELL	HTS	266	471678	28708705	PENDING	BR989	EMP5180	KRW	MOBILE	167.187.149.222	2024-01-01 21:59:00	2024-01-01 22:04:00	테스트데이터
T090600	ACC522433	이영자	000660	셀트리온	KOSDAQ	SELL	HTS	840	419184	33109721	CANCELLED	BR111	EMP6961	KRW	MOBILE	213.167.26.250	2024-01-01 22:00:00	2024-01-01 22:05:00	자동주문
T090601	ACC524371	김예지	051910	삼성전자	KOSPI	SELL	HTS	960	54302	25313635	CANCELLED	BR557	EMP8132	KRW	TABLET	153.216.73.243	2024-01-01 22:01:00	2024-01-01 22:06:00	테스트데이터
T090602	ACC112843	문지우	035420	LG화학	KOSPI	SELL	WTS	823	424547	12871751	COMPLETED	BR711	EMP4809	KRW	MOBILE	199.223.152.224	2024-01-01 22:02:00	2024-01-01 22:07:00	리밸런싱
T090603	ACC581058	양도윤	051910	LG화학	KOSDAQ	BUY	MTS	389	403281	8649907	CANCELLED	BR382	EMP5663	KRW	TABLET	124.2.192.211	2024-01-01 22:03:00	2024-01-01 22:08:00	VIP고객
T090604	ACC558707	김지현	000660	셀트리온	KOSDAQ	BUY	MTS	9	471618	47094860	PENDING	BR924	EMP4870	KRW	MOBILE	125.184.177.90	2024-01-01 22:04:00	2024-01-01 22:09:00	리밸런싱
T090605	ACC179605	김지현	000660	LG화학	KOSDAQ	SELL	HTS	690	443388	4068918	CANCELLED	BR516	EMP9663	KRW	MOBILE	223.209.154.242	2024-01-01 22:05:00	2024-01-01 22:10:00	정상거래
T090606	ACC494391	김정수	000660	NAVER	KOSPI	SELL	WTS	201	354131	11027903	COMPLETED	BR473	EMP1110	KRW	TABLET	166.1.8.197	2024-01-01 22:06:00	2024-01-01 22:11:00	리밸런싱
T090607	ACC967408	이윤서	035420	셀트리온	KOSPI	BUY	WTS	803	491591	10692701	PENDING	BR570	EMP3001	KRW	MOBILE	166.161.199.231	2024-01-01 22:07:00	2024-01-01 22:12:00	테스트데이터
T090608	ACC911779	이정수	000660	SK하이닉스	KOSDAQ	BUY	MTS	120	74653	26597168	CANCELLED	BR586	EMP1948	KRW	MOBILE	189.216.29.201	2024-01-01 22:08:00	2024-01-01 22:13:00	VIP고객
T090609	ACC785141	박은주	005930	삼성전자	KOSDAQ	SELL	HTS	981	45384	38424895	COMPLETED	BR486	EMP6555	KRW	TABLET	27.119.176.157	2024-01-01 22:09:00	2024-01-01 22:14:00	리밸런싱
T090610	ACC226257	김광수	005930	삼성전자	KOSDAQ	SELL	MTS	637	79177	39415348	COMPLETED	BR977	EMP6434	KRW	MOBILE	43.168.5.2	2024-01-01 22:10:00	2024-01-01 22:15:00	VIP고객
T090611	ACC210428	유현우	005930	삼성전자	KOSPI	SELL	HTS	935	347235	46276186	CANCELLED	BR699	EMP4407	KRW	PC	180.181.198.206	2024-01-01 22:11:00	2024-01-01 22:16:00	자동주문
T090612	ACC429128	이영희	068270	삼성전자	KOSPI	SELL	HTS	577	433621	3732149	COMPLETED	BR517	EMP1332	KRW	TABLET	214.178.155.236	2024-01-01 22:12:00	2024-01-01 22:17:00	리밸런싱
T090613	ACC377376	김승민	035420	삼성전자	KOSDAQ	BUY	WTS	751	335226	34825669	COMPLETED	BR879	EMP4053	KRW	PC	179.130.89.55	2024-01-01 22:13:00	2024-01-01 22:18:00	자동주문
T090614	ACC246103	안영환	000660	NAVER	KOSPI	BUY	WTS	812	425015	47476289	CANCELLED	BR572	EMP7598	KRW	TABLET	30.0.187.160	2024-01-01 22:14:00	2024-01-01 22:19:00	VIP고객
T090615	ACC818860	양영수	035420	삼성전자	KOSDAQ	SELL	HTS	748	347518	34010878	CANCELLED	BR819	EMP3199	KRW	MOBILE	207.26.71.94	2024-01-01 22:15:00	2024-01-01 22:20:00	테스트데이터
T090616	ACC198416	오병철	051910	삼성전자	KOSDAQ	SELL	MTS	532	11582	8226581	CANCELLED	BR689	EMP6588	KRW	PC	182.241.45.219	2024-01-01 22:16:00	2024-01-01 22:21:00	VIP고객
T090617	ACC318440	최지현	035420	셀트리온	KOSPI	SELL	MTS	223	458550	11442912	COMPLETED	BR902	EMP2087	KRW	TABLET	177.178.69.177	2024-01-01 22:17:00	2024-01-01 22:22:00	정상거래
T090618	ACC932473	김명자	051910	삼성전자	KOSPI	BUY	HTS	580	442255	22164648	COMPLETED	BR776	EMP5283	KRW	TABLET	24.63.61.223	2024-01-01 22:18:00	2024-01-01 22:23:00	정상거래
T090619	ACC501766	윤지은	035420	LG화학	KOSPI	SELL	HTS	193	369481	26435067	CANCELLED	BR890	EMP7448	KRW	TABLET	22.55.240.99	2024-01-01 22:19:00	2024-01-01 22:24:00	테스트데이터
T090620	ACC265371	박정식	068270	NAVER	KOSPI	BUY	MTS	684	101885	36287183	CANCELLED	BR292	EMP7281	KRW	MOBILE	217.112.153.181	2024-01-01 22:20:00	2024-01-01 22:25:00	테스트데이터
T090621	ACC287410	노영순	068270	NAVER	KOSDAQ	SELL	MTS	544	353009	33010552	PENDING	BR641	EMP8995	KRW	MOBILE	81.212.167.234	2024-01-01 22:21:00	2024-01-01 22:26:00	테스트데이터
T090622	ACC505699	이은지	000660	삼성전자	KOSPI	SELL	HTS	901	47201	16980109	PENDING	BR833	EMP9566	KRW	MOBILE	143.74.223.232	2024-01-01 22:22:00	2024-01-01 22:27:00	정상거래
T090623	ACC169408	권지혜	068270	SK하이닉스	KOSPI	BUY	MTS	535	483243	36103063	COMPLETED	BR671	EMP4816	KRW	MOBILE	57.122.60.1	2024-01-01 22:23:00	2024-01-01 22:28:00	테스트데이터
T090624	ACC345834	손예원	000660	LG화학	KOSDAQ	SELL	WTS	667	477807	43408875	PENDING	BR585	EMP8532	KRW	TABLET	112.169.247.245	2024-01-01 22:24:00	2024-01-01 22:29:00	정상거래
T090625	ACC723967	김경수	035420	SK하이닉스	KOSPI	SELL	MTS	567	140604	23737442	COMPLETED	BR443	EMP4587	KRW	TABLET	51.97.42.229	2024-01-01 22:25:00	2024-01-01 22:30:00	정상거래
T090626	ACC181438	진상현	000660	SK하이닉스	KOSPI	BUY	MTS	755	58064	26830810	PENDING	BR962	EMP1574	KRW	PC	80.26.130.251	2024-01-01 22:26:00	2024-01-01 22:31:00	VIP고객
T090627	ACC976090	김명자	068270	셀트리온	KOSPI	SELL	HTS	605	499770	43700306	PENDING	BR646	EMP3221	KRW	MOBILE	96.233.227.211	2024-01-01 22:27:00	2024-01-01 22:32:00	VIP고객
T090628	ACC805490	김정웅	005930	셀트리온	KOSDAQ	SELL	WTS	199	402036	49890333	CANCELLED	BR235	EMP4967	KRW	MOBILE	155.231.56.182	2024-01-01 22:28:00	2024-01-01 22:33:00	자동주문
T090629	ACC331917	김명자	035420	삼성전자	KOSDAQ	BUY	WTS	942	47814	16697421	PENDING	BR502	EMP7420	KRW	TABLET	47.129.86.89	2024-01-01 22:29:00	2024-01-01 22:34:00	리밸런싱
T090630	ACC641807	박성호	068270	SK하이닉스	KOSDAQ	SELL	MTS	145	93127	48973763	COMPLETED	BR208	EMP9301	KRW	PC	79.10.14.73	2024-01-01 22:30:00	2024-01-01 22:35:00	정상거래
T090631	ACC957900	이상현	035420	셀트리온	KOSDAQ	SELL	WTS	960	325535	18101573	COMPLETED	BR653	EMP5683	KRW	PC	10.236.177.128	2024-01-01 22:31:00	2024-01-01 22:36:00	리밸런싱
T090632	ACC901742	김시우	005930	SK하이닉스	KOSDAQ	SELL	WTS	965	486723	40465721	COMPLETED	BR166	EMP2939	KRW	PC	208.19.127.148	2024-01-01 22:32:00	2024-01-01 22:37:00	테스트데이터
T090633	ACC443115	김영일	068270	셀트리온	KOSPI	BUY	HTS	908	464645	7370670	PENDING	BR656	EMP3745	KRW	MOBILE	155.180.244.34	2024-01-01 22:33:00	2024-01-01 22:38:00	테스트데이터
T090634	ACC394529	이지연	035420	NAVER	KOSDAQ	BUY	MTS	221	213397	10430093	COMPLETED	BR206	EMP8025	KRW	TABLET	129.59.227.127	2024-01-01 22:34:00	2024-01-01 22:39:00	VIP고객
T090635	ACC997896	김보람	005930	삼성전자	KOSPI	SELL	WTS	162	43449	15126181	CANCELLED	BR551	EMP1073	KRW	TABLET	75.201.116.44	2024-01-01 22:35:00	2024-01-01 22:40:00	VIP고객
T090636	ACC857842	류진우	005930	LG화학	KOSPI	SELL	MTS	75	210717	32380772	CANCELLED	BR302	EMP1374	KRW	MOBILE	173.216.156.210	2024-01-01 22:36:00	2024-01-01 22:41:00	리밸런싱
T090637	ACC904730	김하윤	000660	삼성전자	KOSDAQ	BUY	WTS	284	278808	48077567	PENDING	BR653	EMP7407	KRW	MOBILE	194.213.50.14	2024-01-01 22:37:00	2024-01-01 22:42:00	리밸런싱
T090638	ACC998409	김서영	051910	셀트리온	KOSPI	SELL	HTS	353	296869	12977722	PENDING	BR326	EMP6704	KRW	TABLET	4.197.88.91	2024-01-01 22:38:00	2024-01-01 22:43:00	리밸런싱
T090639	ACC858559	허서현	051910	삼성전자	KOSPI	BUY	HTS	199	258932	13569751	CANCELLED	BR674	EMP3088	KRW	PC	194.139.152.235	2024-01-01 22:39:00	2024-01-01 22:44:00	자동주문
T090640	ACC888142	송서현	000660	LG화학	KOSPI	SELL	MTS	51	41134	18268905	CANCELLED	BR685	EMP6326	KRW	PC	116.241.231.21	2024-01-01 22:40:00	2024-01-01 22:45:00	자동주문
T090641	ACC427941	차경희	051910	SK하이닉스	KOSDAQ	SELL	MTS	685	262172	49366123	COMPLETED	BR377	EMP8840	KRW	TABLET	195.101.13.104	2024-01-01 22:41:00	2024-01-01 22:46:00	리밸런싱
T090642	ACC741051	이재현	005930	SK하이닉스	KOSDAQ	SELL	MTS	673	138149	5702875	COMPLETED	BR665	EMP7722	KRW	PC	162.102.186.30	2024-01-01 22:42:00	2024-01-01 22:47:00	정상거래
T090643	ACC367319	김옥순	051910	삼성전자	KOSPI	SELL	WTS	128	178767	31209042	COMPLETED	BR544	EMP9647	KRW	MOBILE	137.153.192.173	2024-01-01 22:43:00	2024-01-01 22:48:00	리밸런싱
T090644	ACC298626	최성수	035420	NAVER	KOSDAQ	SELL	WTS	176	303100	27178473	PENDING	BR189	EMP7736	KRW	MOBILE	63.19.137.50	2024-01-01 22:44:00	2024-01-01 22:49:00	리밸런싱
T090645	ACC574897	박도윤	000660	SK하이닉스	KOSDAQ	BUY	HTS	777	117348	12673546	COMPLETED	BR193	EMP3560	KRW	PC	59.99.214.154	2024-01-01 22:45:00	2024-01-01 22:50:00	정상거래
T090646	ACC451532	박채원	000660	셀트리온	KOSPI	SELL	HTS	708	262237	8062454	PENDING	BR763	EMP6844	KRW	MOBILE	14.15.119.232	2024-01-01 22:46:00	2024-01-01 22:51:00	VIP고객
T090647	ACC785645	오서윤	035420	NAVER	KOSDAQ	SELL	HTS	448	479736	36350837	PENDING	BR467	EMP1925	KRW	MOBILE	126.98.246.144	2024-01-01 22:47:00	2024-01-01 22:52:00	리밸런싱
T090648	ACC447337	송현준	005930	셀트리온	KOSDAQ	BUY	WTS	275	443711	14044961	PENDING	BR194	EMP1983	KRW	PC	199.243.203.144	2024-01-01 22:48:00	2024-01-01 22:53:00	테스트데이터
T090649	ACC387902	민하은	035420	NAVER	KOSPI	SELL	MTS	650	392747	17902804	PENDING	BR875	EMP5661	KRW	PC	112.104.28.15	2024-01-01 22:49:00	2024-01-01 22:54:00	자동주문
T090650	ACC910665	남주원	051910	셀트리온	KOSDAQ	BUY	WTS	332	435696	15318448	COMPLETED	BR831	EMP3869	KRW	PC	33.114.249.206	2024-01-01 22:50:00	2024-01-01 22:55:00	테스트데이터
T090651	ACC943893	조은정	000660	LG화학	KOSPI	SELL	HTS	639	110036	20716333	PENDING	BR353	EMP3592	KRW	TABLET	190.86.134.189	2024-01-01 22:51:00	2024-01-01 22:56:00	테스트데이터
T090652	ACC396553	김민수	068270	삼성전자	KOSDAQ	BUY	MTS	855	272521	28562265	PENDING	BR597	EMP2416	KRW	MOBILE	180.151.12.165	2024-01-01 22:52:00	2024-01-01 22:57:00	리밸런싱
T090653	ACC108017	박정호	051910	셀트리온	KOSDAQ	SELL	HTS	46	28619	42105051	COMPLETED	BR145	EMP6512	KRW	MOBILE	12.84.93.106	2024-01-01 22:53:00	2024-01-01 22:58:00	리밸런싱
T090654	ACC557442	양현정	035420	셀트리온	KOSPI	SELL	HTS	541	102914	41584067	PENDING	BR304	EMP3312	KRW	MOBILE	73.117.88.168	2024-01-01 22:54:00	2024-01-01 22:59:00	VIP고객
T090655	ACC577364	양민재	005930	SK하이닉스	KOSDAQ	SELL	WTS	673	340408	12492901	CANCELLED	BR432	EMP4839	KRW	MOBILE	115.68.24.110	2024-01-01 22:55:00	2024-01-01 23:00:00	정상거래
